Pass	dEQP-GLES2.functional.clipping.line.line_attrib_clip
Pass	dEQP-GLES2.functional.clipping.line.line_clip_viewport_center
Pass	dEQP-GLES2.functional.clipping.line.line_clip_viewport_corner
Pass	dEQP-GLES2.functional.clipping.line.line_z_clip
Pass	dEQP-GLES2.functional.clipping.line.line_z_clip_viewport_center
Pass	dEQP-GLES2.functional.clipping.line.line_z_clip_viewport_corner
Pass	dEQP-GLES2.functional.clipping.line.long_line_clip
NotSupported	dEQP-GLES2.functional.clipping.line.long_wide_line_clip
NotSupported	dEQP-GLES2.functional.clipping.line.wide_line_attrib_clip
NotSupported	dEQP-GLES2.functional.clipping.line.wide_line_clip
NotSupported	dEQP-GLES2.functional.clipping.line.wide_line_clip_viewport_center
NotSupported	dEQP-GLES2.functional.clipping.line.wide_line_clip_viewport_corner
NotSupported	dEQP-GLES2.functional.clipping.line.wide_line_z_clip
NotSupported	dEQP-GLES2.functional.clipping.line.wide_line_z_clip_viewport_center
NotSupported	dEQP-GLES2.functional.clipping.line.wide_line_z_clip_viewport_corner
Pass	dEQP-GLES2.functional.clipping.point.point_clip_viewport_center
Pass	dEQP-GLES2.functional.clipping.point.point_clip_viewport_corner
Pass	dEQP-GLES2.functional.clipping.point.point_z_clip
Pass	dEQP-GLES2.functional.clipping.point.point_z_clip_viewport_center
Pass	dEQP-GLES2.functional.clipping.point.point_z_clip_viewport_corner
Pass	dEQP-GLES2.functional.clipping.point.wide_point_clip
Pass	dEQP-GLES2.functional.clipping.point.wide_point_clip_viewport_center
Pass	dEQP-GLES2.functional.clipping.point.wide_point_clip_viewport_corner
Pass	dEQP-GLES2.functional.clipping.point.wide_point_z_clip
Pass	dEQP-GLES2.functional.clipping.point.wide_point_z_clip_viewport_center
Pass	dEQP-GLES2.functional.clipping.point.wide_point_z_clip_viewport_corner
Pass	dEQP-GLES2.functional.draw.draw_arrays.line_strip.default_attribute
Pass	dEQP-GLES2.functional.draw.draw_arrays.line_strip.multiple_attributes
Pass	dEQP-GLES2.functional.draw.draw_arrays.line_strip.single_attribute
Pass	dEQP-GLES2.functional.draw.draw_arrays.points.default_attribute
Pass	dEQP-GLES2.functional.draw.draw_arrays.points.multiple_attributes
Pass	dEQP-GLES2.functional.draw.draw_arrays.points.single_attribute
Pass	dEQP-GLES2.functional.draw.draw_elements.points.default_attribute
Pass	dEQP-GLES2.functional.draw.draw_elements.points.multiple_attributes
Pass	dEQP-GLES2.functional.draw.draw_elements.points.single_attribute
Pass	dEQP-GLES2.functional.draw.random.0
Pass	dEQP-GLES2.functional.draw.random.1
Pass	dEQP-GLES2.functional.draw.random.10
Pass	dEQP-GLES2.functional.draw.random.12
Pass	dEQP-GLES2.functional.draw.random.14
Pass	dEQP-GLES2.functional.draw.random.16
Pass	dEQP-GLES2.functional.draw.random.17
Pass	dEQP-GLES2.functional.draw.random.18
Pass	dEQP-GLES2.functional.draw.random.2
Pass	dEQP-GLES2.functional.draw.random.20
Pass	dEQP-GLES2.functional.draw.random.21
Pass	dEQP-GLES2.functional.draw.random.25
Pass	dEQP-GLES2.functional.draw.random.26
Pass	dEQP-GLES2.functional.draw.random.28
Pass	dEQP-GLES2.functional.draw.random.3
Pass	dEQP-GLES2.functional.draw.random.30
Pass	dEQP-GLES2.functional.draw.random.31
Pass	dEQP-GLES2.functional.draw.random.32
Pass	dEQP-GLES2.functional.draw.random.33
Pass	dEQP-GLES2.functional.draw.random.34
Pass	dEQP-GLES2.functional.draw.random.36
Pass	dEQP-GLES2.functional.draw.random.37
Pass	dEQP-GLES2.functional.draw.random.38
Pass	dEQP-GLES2.functional.draw.random.39
Pass	dEQP-GLES2.functional.draw.random.40
Pass	dEQP-GLES2.functional.draw.random.41
Pass	dEQP-GLES2.functional.draw.random.42
Pass	dEQP-GLES2.functional.draw.random.43
Pass	dEQP-GLES2.functional.draw.random.44
Pass	dEQP-GLES2.functional.draw.random.45
Pass	dEQP-GLES2.functional.draw.random.46
Pass	dEQP-GLES2.functional.draw.random.47
Pass	dEQP-GLES2.functional.draw.random.48
Pass	dEQP-GLES2.functional.draw.random.49
Pass	dEQP-GLES2.functional.draw.random.50
Pass	dEQP-GLES2.functional.draw.random.51
Pass	dEQP-GLES2.functional.draw.random.52
Pass	dEQP-GLES2.functional.draw.random.56
Pass	dEQP-GLES2.functional.draw.random.58
Pass	dEQP-GLES2.functional.draw.random.59
Pass	dEQP-GLES2.functional.draw.random.6
Pass	dEQP-GLES2.functional.draw.random.61
Pass	dEQP-GLES2.functional.draw.random.62
Pass	dEQP-GLES2.functional.draw.random.63
Pass	dEQP-GLES2.functional.draw.random.65
Pass	dEQP-GLES2.functional.draw.random.67
Pass	dEQP-GLES2.functional.draw.random.69
Pass	dEQP-GLES2.functional.draw.random.70
Pass	dEQP-GLES2.functional.draw.random.71
Pass	dEQP-GLES2.functional.draw.random.8
Pass	dEQP-GLES2.functional.draw.random.9
NotSupported	dEQP-GLES2.functional.rasterization.interpolation.basic.line_loop_wide
NotSupported	dEQP-GLES2.functional.rasterization.interpolation.basic.line_strip_wide
NotSupported	dEQP-GLES2.functional.rasterization.interpolation.basic.lines_wide
NotSupported	dEQP-GLES2.functional.rasterization.interpolation.projected.line_loop_wide
NotSupported	dEQP-GLES2.functional.rasterization.interpolation.projected.line_strip_wide
NotSupported	dEQP-GLES2.functional.rasterization.interpolation.projected.lines_wide
Pass	dEQP-GLES2.functional.rasterization.limits.points
Pass	dEQP-GLES2.functional.rasterization.primitives.line_loop
NotSupported	dEQP-GLES2.functional.rasterization.primitives.line_loop_wide
Pass	dEQP-GLES2.functional.rasterization.primitives.line_strip
NotSupported	dEQP-GLES2.functional.rasterization.primitives.line_strip_wide
Pass	dEQP-GLES2.functional.rasterization.primitives.lines
NotSupported	dEQP-GLES2.functional.rasterization.primitives.lines_wide
Pass	dEQP-GLES2.functional.rasterization.primitives.points
Pass	dEQP-GLES2.functional.rasterization.primitives.triangle_fan
Pass	dEQP-GLES2.functional.rasterization.primitives.triangle_strip
Pass	dEQP-GLES2.functional.rasterization.primitives.triangles
Pass	dEQP-GLES2.functional.shaders.builtin_variable.pointcoord
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat2_float_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat2_float_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat2_mat2_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat2_mat2_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat2_vec2_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat2_vec2_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat3_float_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat3_float_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat3_mat3_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat3_mat3_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat3_vec3_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat3_vec3_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat4_float_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat4_float_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat4_mat4_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat4_mat4_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat4_vec4_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_mat4_vec4_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_vec2_mat2_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_vec2_mat2_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_vec3_mat3_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_vec3_mat3_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_vec4_mat4_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_highp_vec4_mat4_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat2_float_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat2_float_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat2_mat2_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat2_mat2_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat2_vec2_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat2_vec2_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat3_float_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat3_float_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat3_mat3_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat3_mat3_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat3_vec3_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat3_vec3_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat4_float_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat4_float_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat4_mat4_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat4_mat4_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat4_vec4_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_mat4_vec4_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_vec2_mat2_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_vec2_mat2_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_vec3_mat3_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_vec3_mat3_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_vec4_mat4_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_lowp_vec4_mat4_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_mediump_mat2_float_fragment
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_mediump_mat2_float_vertex
Pass	dEQP-GLES2.functional.shaders.matrix.mul.dynamic_mediump_mat2_mat2_fragment
