Pass	dEQP-VK.api.info.format_properties.b8g8r8a8_unorm
Pass	dEQP-VK.api.info.format_properties.d24_unorm_s8_uint
Fail	dEQP-VK.api.info.format_properties.r8g8b8a8_unorm
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.16_bit_storage_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.4444_formats_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.8_bit_storage_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.acceleration_structure_features_khr
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.address_binding_report_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.astc_decode_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.attachment_feedback_loop_dynamic_state_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.attachment_feedback_loop_layout_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.blend_operation_advanced_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.border_color_swizzle_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.buffer_device_address_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.buffer_device_address_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.color_write_enable_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.compute_shader_derivatives_features_khr
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.conditional_rendering_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.cooperative_matrix_features_khr
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.copy_memory_indirect_features_khr
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.core
NotSupported	dEQP-VK.api.info.get_physical_device_properties2.features.create_device_with_promoted11_structures
NotSupported	dEQP-VK.api.info.get_physical_device_properties2.features.create_device_with_promoted12_structures
NotSupported	dEQP-VK.api.info.get_physical_device_properties2.features.create_device_with_promoted13_structures
NotSupported	dEQP-VK.api.info.get_physical_device_properties2.features.create_device_with_promoted14_structures
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.custom_border_color_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.custom_resolve_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.depth_bias_control_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.depth_clamp_control_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.depth_clamp_zero_one_features_khr
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.depth_clip_control_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.depth_clip_enable_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.descriptor_buffer_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.descriptor_heap_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.descriptor_indexing_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.device_address_commands_features_khr
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.device_generated_commands_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.device_memory_report_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.dynamic_rendering_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.dynamic_rendering_local_read_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.dynamic_rendering_unused_attachments_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.extended_dynamic_state2_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.extended_dynamic_state3_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.extended_dynamic_state_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.fault_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.fragment_density_map2_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.fragment_density_map_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.fragment_density_map_offset_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.fragment_shader_barycentric_features_khr
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.fragment_shader_interlock_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.fragment_shading_rate_features_khr
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.frame_boundary_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.global_priority_query_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.graphics_pipeline_library_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.host_image_copy_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.host_query_reset_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.image_2d_view_of_3d_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.image_compression_control_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.image_compression_control_swapchain_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.image_robustness_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.image_sliced_view_of_3d_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.image_view_min_lod_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.imageless_framebuffer_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.index_type_uint8_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.inline_uniform_block_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.internally_synchronized_queues_features_khr
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.legacy_dithering_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.legacy_vertex_attributes_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.line_rasterization_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.maintenance10_features_khr
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.maintenance4_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.maintenance5_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.maintenance6_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.maintenance7_features_khr
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.maintenance8_features_khr
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.maintenance9_features_khr
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.map_memory_placed_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.memory_decompression_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.memory_priority_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.mesh_shader_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.multi_draw_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.multisampled_render_to_single_sampled_features_ext
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.multiview_features
Pass	dEQP-VK.api.info.get_physical_device_properties2.features.mutable_descriptor_type_features_ext
